GENDER,BUSINESS_TYPE,EXT3,REGION_RATING,UNACCOMPANIED,EXT2,INCOME_TYPE,Target,ID
0,1,0.2512394458905693,3,0,0.4494424616658216,1,0,108324
1,0,0.5989262182569273,2,0,0.631208169181444,0,0,108325
1,0,0.2340151665320674,2,1,0.5230667315226626,1,0,108326
1,0,0.5814837058057234,2,1,0.6940641681709795,1,0,108328
0,0,0.7076993447402619,2,0,0.6825380672975687,1,0,108329
0,0,0.5352762504724826,2,1,0.3551256437854799,0,0,108330
0,1,0.5136937663039473,2,0,0.3396843066843528,1,0,108331
1,0,0.5352762504724826,2,1,0.6507896483217585,1,0,108333
1,0,0.6041125998015721,2,1,0.6667291950034894,0,0,108334
1,0,0.7850520263728172,3,0,0.6902340829597271,1,0,108335
1,0,0.1221797440301585,2,1,0.6051921979348719,0,1,108336
1,1,0.5352762504724826,2,0,0.6993456159502998,1,0,108337
0,1,0.4812493411434029,2,1,0.2581039337169309,1,0,108338
1,0,0.8117227926101218,3,0,0.4325548960634384,0,0,108339
0,0,0.6658549219640212,2,1,0.640841274223709,1,0,108340
1,0,0.4902575124990026,3,1,0.6506107185732342,1,0,108341
1,0,0.41534714488434,3,1,0.5831129501526859,0,0,108342
1,1,0.5352762504724826,2,1,0.6739533898492436,0,0,108343
1,0,0.8193176922872417,2,1,0.8014146171666421,1,0,108344
1,0,0.3689687382528466,2,0,0.4788958119695362,0,0,108345
0,0,0.1884895337951677,2,1,0.6314728321503654,0,0,108347
0,1,0.5620604831738043,3,1,0.7565270317837267,1,0,108348
0,0,0.6626377922738201,2,1,0.5979593944418736,1,0,108350
1,0,0.722392890081304,2,1,0.6565026180523159,0,0,108351
1,1,0.5352762504724826,2,1,0.678057934536223,1,0,108352
1,0,0.4722533429586386,2,1,0.5953649523569039,1,0,108354
1,1,0.6144143775673561,2,1,0.3111688661562623,1,0,108355
1,0,0.5352762504724826,2,0,0.6675547135550668,1,0,108356
1,1,0.7252764347002191,2,1,0.7438120894709225,0,0,108357
1,1,0.3944954053123993,2,1,0.1735739251618644,1,0,108358
1,0,0.22009464485041,2,1,0.3260595317634856,0,0,108359
0,1,0.3689687382528466,2,1,0.458456535304769,1,0,108360
0,0,0.5352762504724826,1,0,0.3747913973010998,0,0,108361
0,0,0.622922000268356,3,1,0.2701173728052683,0,0,108364
1,1,0.363945238612397,1,1,0.7836912550246977,0,0,108365
1,0,0.5352762504724826,2,1,0.7092998883673732,1,0,108366
0,0,0.4436153084085652,3,1,0.3082423153139959,0,0,108367
1,0,0.6397075677637197,2,0,0.1467021160877507,0,0,108368
0,1,0.6894791426446275,1,1,0.7603888765463009,0,0,108369
0,1,0.8038850611746273,3,1,0.57545471777486,1,0,108370
0,0,0.5352762504724826,2,1,0.522259293407475,1,0,108371
1,0,0.5352762504724826,2,0,0.7235801662500643,1,0,108372
1,1,0.5656079814115492,2,1,0.5481738736648627,1,0,108373
1,0,0.7394117535524816,2,1,0.655382346904606,1,0,108374
1,1,0.722392890081304,1,1,0.5961075244434226,0,0,108375
0,1,0.7338145369642702,2,1,0.440811808673289,0,0,108376
1,1,0.3001077565791181,2,0,0.7009845098665359,0,0,108379
1,0,0.3392876999089139,2,1,0.6544730161612868,0,0,108380
0,1,0.5352762504724826,3,1,0.3054702521767245,1,1,108382
1,1,0.7394117535524816,2,1,0.7330511930996613,0,0,108384
1,0,0.5172965813614878,2,1,0.6751103766488514,1,0,108385
0,1,0.4920600938649263,2,1,0.7405021225019989,1,0,108386
1,0,0.4830501881366946,2,1,0.4929227264437263,0,1,108387
1,1,0.6722428897082422,1,1,0.6664375908416086,0,0,108388
1,0,0.5352762504724826,1,1,0.6389869928145633,0,0,108389
0,0,0.5352762504724826,2,1,0.7377572386002803,0,0,108391
1,0,0.5154953751603267,2,1,0.2509551435953391,0,0,108392
1,1,0.7801436381572275,2,1,0.7933460302451851,0,0,108393
0,0,0.5352762504724826,2,1,0.5986793989086057,1,0,108394
0,0,0.7194907850918436,1,1,0.7845722127718678,0,0,108395
0,0,0.5352762504724826,1,0,0.7379179754813286,0,0,108396
1,0,0.2250868621163805,2,0,0.7429402181962694,1,0,108397
1,0,0.3825018041447388,3,1,0.4996629360585399,1,0,108398
1,0,0.5352762504724826,2,1,0.7038048752258632,0,0,108399
1,0,0.6658549219640212,2,1,0.4378923546979404,1,0,108400
1,0,0.5352762504724826,1,1,0.7361039021789387,0,0,108401
0,0,0.5531646987710016,2,0,0.5104093484871474,1,0,108402
1,0,0.5352762504724826,1,1,0.5652844627383997,0,0,108403
1,0,0.6863823354047934,2,0,0.4587225757277017,0,0,108404
1,0,0.7209441499436497,2,1,0.0368591782398492,1,0,108405
0,0,0.5832379256761245,2,1,0.6830779834885324,1,0,108406
1,0,0.6347055309763198,3,0,0.5398419733811829,0,0,108409
1,0,0.2970866116472028,2,1,0.717592457180958,0,0,108410
1,0,0.3996756156233169,2,1,0.3895050594577999,1,0,108413
1,1,0.5585066276769286,2,0,0.445441681624194,1,0,108414
1,0,0.2910973802776635,2,0,0.649117990934875,1,0,108415
0,1,0.5352762504724826,2,1,0.2974854110464482,1,0,108416
1,0,0.7407990879702335,2,1,0.3939130694298256,0,0,108417
1,0,0.5064842396679806,2,1,0.1848680115072912,0,0,108418
0,0,0.8193176922872417,1,1,0.6861705568824936,0,0,108420
0,1,0.5352762504724826,2,1,0.6714256461912008,1,0,108421
0,1,0.6212263380626669,2,1,0.5832192630771369,1,0,108422
1,0,0.5352762504724826,3,1,0.4933982573286712,1,0,108423
1,0,0.7738956942145427,3,0,0.3318713758738114,0,0,108424
0,0,0.7267112092725122,2,1,0.6521054603437603,1,0,108425
0,0,0.5352762504724826,2,1,0.5748829808956363,0,0,108426
1,1,0.3723336657058204,2,0,0.2932573663143503,1,0,108427
1,0,0.7751552674785404,2,1,0.6407909414292767,1,0,108428
1,0,0.6738300778602003,2,1,0.5247194167914286,0,0,108429
1,0,0.7544061731797895,2,0,0.6903135613399474,1,0,108430
1,0,0.7252764347002191,3,1,0.6050824692725238,0,0,108431
1,0,0.5352762504724826,3,0,0.1896401903143788,0,0,108432
1,0,0.646329897706246,2,1,0.6164253249528335,0,0,108433
1,1,0.266456808245056,2,1,0.4132857635402992,1,1,108434
0,0,0.5352762504724826,2,1,0.5007781820803229,1,0,108435
1,0,0.7121551551910698,2,1,0.383050983825129,0,0,108439
1,0,0.4596904504249018,2,1,0.6073793169849446,1,1,108440
1,0,0.5352762504724826,2,1,0.484267885790774,1,0,108442
1,0,0.25533177083329,2,1,0.6386186647813753,1,0,108443
1,0,0.7281412993111438,2,1,0.0264662996710853,1,0,108444
1,0,0.5352762504724826,2,1,0.597691255455742,0,0,108445
0,0,0.6058362647264226,2,1,0.6784397028819183,0,0,108446
1,1,0.5849900404894085,2,1,0.0164619434387691,1,1,108447
1,0,0.2314393514998941,1,1,0.2526690221921035,0,1,108450
1,1,0.4578995512067301,2,1,0.3390910688985911,0,0,108451
0,0,0.3672910183026313,3,1,0.6010780719795731,1,0,108452
1,0,0.7352209993926424,2,1,0.5365429418299316,1,0,108453
0,0,0.5352762504724826,2,1,0.6636366154232861,1,0,108454
0,0,0.7801436381572275,3,1,0.5010351253227302,0,0,108455
1,0,0.41534714488434,2,1,0.7197456086790169,1,0,108456
1,0,0.2327247762679433,2,1,0.7255483837401918,0,0,108457
1,0,0.7981372313187245,2,1,0.6604563954345224,1,0,108458
1,0,0.5352762504724826,2,0,0.6119379264654161,0,0,108459
0,0,0.5352762504724826,3,1,0.2651199820618302,0,0,108460
1,1,0.7597121819739279,2,1,0.5061627627608483,1,0,108461
1,1,0.6706517530862718,2,1,0.1670485020072271,0,0,108462
1,1,0.3556387169923543,1,1,0.6157529399894233,1,0,108463
0,0,0.5424451438613613,2,1,0.4987609007711172,1,0,108464
1,1,0.5352762504724826,2,0,0.4740083774566379,1,0,108465
0,0,0.7490217048463391,2,1,0.6003122775107445,1,0,108468
1,1,0.5352762504724826,2,1,0.6866459678500713,1,0,108469
1,0,0.5154953751603267,2,1,0.5507290018931074,1,0,108470
1,0,0.5352762504724826,2,1,0.4779954507559247,0,0,108471
1,0,0.1068419476808217,3,1,0.4190718231064069,0,1,108472
1,1,0.7209441499436497,2,1,0.5107863947974299,1,0,108475
1,0,0.5388627065779676,2,1,0.6058555688169097,0,0,108477
1,1,0.4258928980051529,2,1,0.5965707509076159,0,0,108478
1,0,0.7032033049040319,2,1,0.6986554792737715,0,0,108480
1,0,0.175605979469379,2,0,0.1606292698407938,0,0,108481
1,1,0.5352762504724826,1,1,0.6565420673031869,0,0,108482
1,0,0.5352762504724826,2,1,0.3644436481542554,1,0,108483
0,0,0.0005272652387098,2,1,0.6091040529833032,1,1,108484
0,0,0.5352762504724826,2,1,0.5315476421167799,0,0,108485
0,0,0.5352762504724826,1,1,0.2826144933749964,1,0,108487
1,0,0.5352762504724826,2,1,0.1923160541736026,0,0,108488
1,0,0.5352762504724826,2,0,0.7621613241634849,0,0,108489
1,0,0.6413682574954046,2,1,0.7462877148804246,1,0,108490
1,0,0.5352762504724826,3,1,0.6411784239302322,0,0,108491
0,0,0.5638350489514956,3,1,0.5229849019979623,1,0,108492
1,0,0.326475210066026,2,0,0.6322765143946099,0,0,108494
0,0,0.6178261467332483,2,1,0.5759247800821108,1,0,108495
1,1,0.3893387918468769,2,1,0.6686263506050445,1,0,108496
1,0,0.5352762504724826,2,1,0.6631238813971944,1,0,108497
1,0,0.7421816117614419,2,1,0.6782822522908212,1,0,108498
1,0,0.4543210601605785,2,1,0.5986216040066807,0,0,108499
0,0,0.324891229465852,3,1,0.5567648861705777,1,0,108500
1,0,0.646329897706246,2,0,0.4144793250818277,0,0,108502
1,0,0.7862666146611379,2,0,0.1312186705581796,1,0,108503
1,0,0.3774042489507649,2,1,0.2387344572957865,0,1,108504
1,0,0.4329616670974407,1,1,0.6807205439522271,1,0,108505
1,0,0.7001838506835805,2,0,0.3379012172556121,0,0,108507
1,0,0.5352762504724826,2,1,0.2969418607985417,1,0,108508
1,0,0.6212263380626669,2,1,0.6023410747998744,0,0,108509
1,1,0.3893387918468769,2,1,0.1722728814195957,0,0,108512
1,1,0.7309873696832169,2,0,0.5862246754148254,1,0,108513
1,0,0.6263042766749393,1,1,0.7027142119318889,0,0,108515
1,1,0.2881295999178507,2,0,0.2858978721410488,1,0,108516
0,1,0.5280927512030451,2,1,0.3851512820727333,0,1,108518
1,0,0.1614630800057724,2,1,0.666481339590848,0,0,108520
0,0,0.1245194708919845,2,0,0.2651072007852093,1,0,108521
1,1,0.4118485559242397,2,0,0.6408211414779162,1,0,108523
0,0,0.5352762504724826,3,1,0.4302323023202929,1,0,108524
1,0,0.4507472818545589,1,1,0.7052433594657391,1,0,108525
1,0,0.7106743858828587,2,0,0.5733056635934038,0,0,108526
0,0,0.501075160239048,2,0,0.2979243231308672,1,0,108527
1,0,0.1500851762342935,3,1,0.0637413001445828,1,0,108528
0,1,0.4956658291397297,2,1,0.7350320430272987,1,0,108529
0,0,0.133429254467317,3,0,0.5097262637085991,1,0,108530
0,0,0.7352209993926424,2,1,0.4045491242329184,1,0,108531
1,0,0.5919766183185521,2,0,0.0726049093505683,0,0,108532
0,0,0.5744466170995097,2,1,0.6583839009593867,1,0,108533
0,1,0.5352762504724826,1,1,0.7159899259286545,0,0,108534
1,0,0.0005272652387098,2,1,0.6059025645826758,1,0,108535
1,0,0.3672910183026313,2,0,0.4998870787287522,0,1,108536
0,1,0.5352762504724826,1,1,0.7641021507985113,0,0,108537
0,0,0.5919766183185521,2,1,0.6379320300612007,1,0,108538
0,1,0.2471909382666521,2,0,0.1089182201253118,1,0,108539
0,0,0.8337869986815019,2,0,0.6477919931642467,1,0,108540
1,1,0.5513812618027899,2,1,0.5509616474758142,1,0,108541
1,0,0.6092756673894402,3,1,0.6368302202960451,0,0,108542
1,0,0.2055981385493208,2,1,0.7563134909507577,1,0,108543
1,0,0.7726311345553628,2,1,0.1855940693735654,0,0,108544
1,0,0.4507472818545589,1,1,0.7852220014710755,0,0,108545
1,0,0.5424451438613613,2,1,0.1942151121136184,0,0,108546
1,0,0.520897599048938,3,1,0.4392761479866963,1,0,108547
1,0,0.375711009574066,2,1,0.162144567666238,1,0,108549
1,0,0.7922644738669378,1,1,0.4747717347711582,1,0,108550
1,0,0.6910212267577837,2,1,0.5932137835743473,1,0,108551
1,0,0.8061492814355136,2,1,0.6359497615147532,0,0,108552
1,0,0.5226973172821112,2,1,0.6213458368361464,0,0,108553
0,0,0.7826078370261895,2,1,0.73407694526802,1,0,108556
0,0,0.3979463219016906,2,1,0.4790868155075664,1,0,108557
1,0,0.7352209993926424,2,1,0.7403592273646368,0,0,108558
1,0,0.5989262182569273,2,1,0.6636073267028327,0,0,108560
1,0,0.7136313997323308,2,1,0.429144468764177,1,0,108561
0,0,0.4884551844437485,2,0,0.1924043839392553,1,0,108563
0,0,0.5352762504724826,3,1,0.5833893476563716,1,0,108564
1,0,0.4830501881366946,2,1,0.6590082547572682,0,0,108565
1,0,0.5352762504724826,2,0,0.5693693122413485,1,0,108566
1,1,0.6738300778602003,1,1,0.6454384930609306,0,0,108567
1,1,0.6832688314232291,2,1,0.6995892486978604,1,0,108568
1,0,0.5352762504724826,2,1,0.5684415015457652,0,0,108569
1,0,0.7583930617144343,2,1,0.5611207216797706,1,0,108570
1,1,0.3723336657058204,2,1,0.1419202109538851,1,0,108573
1,0,0.3506958432829587,3,1,0.2795390044971765,1,0,108574
0,0,0.4561097392782771,2,1,0.5549347337214212,1,0,108575
0,0,0.6832688314232291,2,1,0.1648842624871348,0,0,108576
1,0,0.3296550543128238,3,1,0.5685917001998638,0,0,108577
1,1,0.5352762504724826,2,1,0.1854387722906684,1,1,108578
1,0,0.3842068130556564,2,0,0.7352577047694789,0,1,108580
1,0,0.7557400501752248,2,1,0.6616274397809203,0,0,108581
1,0,0.7544061731797895,2,1,0.4918623946121763,0,0,108582
1,0,0.5495965024956946,2,0,0.6705615216292514,0,0,108585
0,1,0.2512394458905693,2,1,0.4406878357387424,0,0,108586
0,0,0.3842068130556564,2,1,0.5347099536539216,1,0,108587
0,0,0.3723336657058204,2,1,0.5915029477287171,1,0,108588
0,0,0.2636468134452008,3,1,0.4628735844758594,1,0,108589
1,0,0.646329897706246,2,1,0.4753606911729477,0,0,108590
1,0,0.6023863442690867,2,1,0.4013399834570137,1,0,108591
1,1,0.3217352821966848,2,1,0.5948696614259958,1,0,108593
0,0,0.5352762504724826,2,0,0.5996824898664309,1,1,108594
1,0,0.5352762504724826,3,1,0.5929182439050639,1,0,108595
1,0,0.5352762504724826,1,1,0.5496682912002355,0,0,108596
1,0,0.6041125998015721,2,1,0.2622583692422573,1,0,108597
0,1,0.7076993447402619,2,1,0.553967765380652,1,0,108598
1,0,0.3774042489507649,3,1,0.1205315843439579,1,0,108599
0,0,0.5352762504724826,2,1,0.6817082923805811,1,0,108600
0,1,0.7544061731797895,1,0,0.662605874455559,1,0,108601
1,0,0.4578995512067301,2,1,0.1724975081477771,1,1,108603
1,0,0.6706517530862718,2,1,0.6699380565225481,0,0,108604
0,0,0.221335206354466,2,0,0.7722635905737886,0,0,108605
1,1,0.6212263380626669,2,1,0.1942151121136184,0,0,108606
0,1,0.5902333386185574,1,1,0.6799263194003935,0,0,108607
1,0,0.4188542886233217,3,1,0.3379403567867251,1,0,108608
1,0,0.6347055309763198,2,1,0.0032387593751464,1,0,108610
1,0,0.5136937663039473,3,0,0.3002898459009118,1,0,108611
1,0,0.6212263380626669,2,1,0.5931346277697727,1,0,108612
1,0,0.5280927512030451,2,1,0.702787299385755,1,0,108614
1,1,0.8027454758994178,2,1,0.6333994195647324,0,0,108615
1,0,0.3859146722745145,2,1,0.472847218009326,1,0,108617
1,0,0.5406544504453575,2,0,0.6329270605412407,1,0,108619
1,1,0.2985949897873972,3,1,0.4524582088440674,1,0,108621
1,0,0.1198779608955348,2,1,0.4394161956137474,0,1,108622
1,0,0.3077366963789207,2,1,0.4816686688048818,1,0,108623
1,1,0.8327850252992314,2,1,0.1942767187764836,1,0,108624
0,0,0.8083935912119442,2,1,0.6797454516666361,0,0,108625
0,0,0.3859146722745145,2,1,0.4759006281314075,0,0,108626
1,0,0.5352762504724826,2,1,0.7371899227452477,0,0,108627
0,0,0.5442347412142162,2,1,0.4786011329200636,0,0,108628
1,0,0.5352762504724826,2,1,0.5652844627383997,1,0,108629
1,1,0.5352762504724826,2,1,0.7120202335405111,1,1,108630
0,0,0.5620604831738043,2,0,0.4984766243772961,0,0,108631
0,1,0.3876253444214701,2,1,0.4165824259051289,0,0,108632
1,0,0.6496203111237195,2,1,0.6664618960561837,0,0,108633
0,0,0.5352762504724826,2,1,0.2319427311585574,1,0,108634
1,1,0.7338145369642702,2,0,0.2122175480845528,0,0,108635
0,1,0.5442347412142162,2,1,0.593609489916567,0,1,108636
1,0,0.8224987619370829,2,1,0.162144567666238,0,0,108637
1,0,0.5352762504724826,2,1,0.3411229075988826,0,0,108638
0,1,0.746300213050371,1,1,0.7240610228691895,1,0,108639
1,0,0.6195277080511546,2,1,0.4506061012542977,1,0,108640
0,0,0.6722428897082422,2,1,0.3300749462860106,1,0,108641
0,0,0.4992720153045617,2,1,0.636339502535552,1,0,108642
0,0,0.2793353208976285,2,0,0.6387397769371929,1,0,108644
1,0,0.5352762504724826,3,1,0.3326087987419942,1,0,108645
0,1,0.5352762504724826,2,1,0.4077770091005639,1,0,108646
0,1,0.5352762504724826,2,0,0.1267284196777453,1,0,108647
0,0,0.5971924268337128,2,1,0.6791834654925226,1,0,108648
0,0,0.3539876078507373,2,1,0.6890077610009161,1,0,108650
1,1,0.4223696523543468,1,1,0.7260923538227417,0,0,108651
0,0,0.5989262182569273,2,1,0.1104020505156347,0,0,108652
1,0,0.5352762504724826,2,1,0.6819312597924018,0,0,108653
1,0,0.2807895743848605,2,1,0.6907154560397604,0,0,108657
1,0,0.6144143775673561,2,1,0.6773605942686407,1,0,108658
1,1,0.6496203111237195,3,0,0.4378815896382529,0,0,108659
1,0,0.4992720153045617,3,1,0.330974966291343,0,0,108660
1,0,0.1798217650897043,1,1,0.2453495532540649,0,0,108661
0,1,0.2405414172860865,2,1,0.3075899064742547,0,0,108662
0,0,0.5352762504724826,1,1,0.7342988599630971,0,0,108663
1,0,0.4206109640437848,3,0,0.495546481404605,1,0,108664
0,1,0.5226973172821112,3,1,0.5011663301803568,0,0,108665
1,1,0.3409064264152384,2,1,0.6964456266609081,1,0,108666
1,0,0.7106743858828587,2,1,0.6514503256917787,0,0,108669
1,0,0.4722533429586386,2,1,0.7450768004465033,0,0,108670
1,0,0.5352762504724826,2,0,0.5537300119968289,1,0,108671
0,0,0.5352762504724826,2,1,0.5054849597807094,0,0,108672
0,0,0.3910549766342248,2,1,0.3037240138625125,0,0,108673
1,0,0.6092756673894402,3,1,0.5600595587386031,0,0,108674
0,1,0.7091891096653581,2,0,0.6002807959851238,1,0,108675
0,0,0.1575949986663102,2,0,0.4915945900449878,1,0,108676
1,1,0.7091891096653581,2,1,0.6942962860323095,1,0,108677
1,1,0.656158373001177,2,1,0.6094840678288552,1,0,108678
1,0,0.5352762504724826,2,1,0.5395431890145772,1,0,108679
1,0,0.3672910183026313,2,1,0.6650166351720957,1,0,108680
0,0,0.5549467685334323,2,0,0.5062447535704347,1,0,108681
0,0,0.524496446363472,2,1,0.6545768557516839,1,0,108683
1,0,0.7338145369642702,2,1,0.2845470523856822,1,0,108684
0,0,0.6075573001388961,2,0,0.6369060790843871,1,0,108685
0,1,0.2910973802776635,2,1,0.3868460221576302,1,1,108686
1,0,0.3360615207658242,2,1,0.4782027942129306,0,0,108687
1,0,0.5352762504724826,2,0,0.6998557365275611,1,0,108688
1,0,0.5954562029091491,1,0,0.7266226206818128,1,0,108689
1,0,0.5352762504724826,3,1,0.5856623056878202,0,0,108693
1,0,0.4048783643353997,1,1,0.7146495574099031,0,1,108694
1,0,0.6263042766749393,2,1,0.3197106285761425,1,0,108696
0,0,0.3392876999089139,2,1,0.6431632540354879,1,0,108697
0,1,0.3016248916841194,2,0,0.6021053473256154,1,0,108698
1,0,0.5762088360175724,3,1,0.8027476356361213,0,0,108700
1,0,0.5154953751603267,2,1,0.4547236800222559,0,0,108701
1,1,0.1634256947313434,1,0,0.5130265472178591,1,0,108702
0,1,0.7165702448010511,2,0,0.6611768946110114,1,0,108703
1,0,0.5352762504724826,3,1,0.5320540067124422,1,0,108704
1,0,0.5797274227921155,2,0,0.5879369198224458,1,1,108705
0,0,0.4471785780453068,3,1,0.7125848736417564,1,0,108706
1,0,0.5352762504724826,2,0,0.6314626542675973,0,1,108707
1,0,0.5352762504724826,3,1,0.2448033692623055,0,0,108708
1,0,0.5352762504724826,3,0,0.226648660130992,0,0,108709
0,0,0.5352762504724826,2,1,0.477678993806507,1,0,108711
1,1,0.3927738606031339,1,1,0.5798773920010808,0,0,108712
1,0,0.6512602186973006,2,1,0.5378586062596393,0,0,108713
1,0,0.1014593569914692,2,1,0.3749451321211653,1,1,108714
1,0,0.3859146722745145,3,1,0.5610130147236563,1,0,108715
1,1,0.6785676886853644,2,1,0.6920638954430498,1,0,108716
1,0,0.1301285429480269,2,1,0.3881695150878131,0,0,108717
1,0,0.3490552510751822,2,1,0.5279413808836161,1,1,108719
1,0,0.5352762504724826,3,1,0.4185235845696794,0,0,108720
0,0,0.6075573001388961,2,1,0.3682660895723921,1,1,108721
0,0,0.7267112092725122,2,1,0.7019553182049646,0,0,108722
1,0,0.5352762504724826,2,0,0.232558807041492,1,0,108723
1,0,0.7295666907060153,2,1,0.5280994229483548,1,0,108724
1,0,0.3077366963789207,2,1,0.6797216492568888,1,0,108725
1,0,0.7380196196295241,2,1,0.7321944803211005,0,0,108726
1,0,0.7557400501752248,3,1,0.102980935208345,1,0,108727
0,0,0.5352762504724826,2,0,0.7830715485934459,1,0,108728
1,0,0.5352762504724826,2,1,0.3883564945999685,0,0,108729
1,0,0.7862666146611379,1,1,0.7682274206982924,0,0,108730
0,0,0.5352762504724826,2,0,0.5352648465586527,0,0,108731
1,0,0.3996756156233169,2,1,0.3834644932070785,0,0,108732
1,1,0.5352762504724826,2,1,0.5652844627383997,1,1,108733
0,0,0.2176285202779586,2,1,0.6687426225745428,1,0,108734
1,0,0.6446794549585961,2,1,0.4934638487523909,0,0,108735
1,0,0.7062051096536562,2,1,0.6056571206712348,0,0,108736
0,0,0.5352762504724826,2,1,0.4189653533423023,0,1,108737
1,0,0.5495965024956946,1,1,0.7140337674348918,0,0,108738
0,1,0.0659932073845022,1,0,0.2252603266779254,1,0,108743
1,0,0.5585066276769286,2,0,0.7130683247466699,1,0,108744
1,0,0.4776491548517548,2,1,0.5756630577364634,1,0,108745
0,0,0.1285043773724039,2,1,0.7400606639975927,0,0,108746
0,0,0.622922000268356,3,1,0.5911541707354161,0,0,108747
1,0,0.5352762504724826,3,1,0.5850094646978673,0,0,108748
0,0,0.5867400085415683,2,1,0.1372768713609701,0,0,108749
1,0,0.3979463219016906,3,1,0.3038026354710498,0,0,108750
1,0,0.7165702448010511,2,1,0.5471175095977449,1,0,108751
0,1,0.3201633668633456,3,1,0.2355971920996109,1,1,108752
1,0,0.2471909382666521,2,1,0.4438217259464415,0,0,108753
1,0,0.6674577419214722,3,1,0.5179529144503648,0,0,108754
0,0,0.1500851762342935,3,1,0.4163060861765792,1,0,108755
0,0,0.5352762504724826,2,1,0.1092242164161982,1,0,108756
0,0,0.7713615919194317,2,1,0.2716030155038996,1,0,108757
1,0,0.6144143775673561,2,1,0.6720669550235008,0,0,108758
0,0,0.7597121819739279,1,1,0.5942476398450505,1,0,108759
1,1,0.5352762504724826,2,1,0.050586917810188,1,0,108760
0,0,0.3457848024695955,2,1,0.4142988998958644,1,0,108761
1,1,0.6785676886853644,2,1,0.1313608318497351,0,0,108762
0,0,0.2881295999178507,1,1,0.7446445987662214,0,0,108764
1,0,0.2392262794694045,2,0,0.343234538198518,1,0,108765
1,0,0.5620604831738043,1,1,0.2091701021595193,1,0,108766
1,0,0.1841161559307151,2,1,0.534557615022518,0,0,108768
0,0,0.4223696523543468,3,1,0.2816843861832805,1,1,108770
1,0,0.6279908192952864,2,1,0.6934369580282379,1,0,108771
0,0,0.5797274227921155,2,1,0.6549475910424517,1,0,108772
1,0,0.1261005588362325,2,1,0.685020426830657,0,0,108773
1,1,0.7366226976503176,3,1,0.4259225408130484,1,0,108774
1,0,0.3740208032583212,2,1,0.2014253496239308,0,0,108775
0,0,0.622922000268356,2,1,0.5614330392550523,0,0,108776
1,0,0.6296742509538716,2,1,0.6352052152395793,1,0,108777
1,0,0.1393757800997895,2,1,0.6263336267051401,0,1,108778
1,0,0.4294236843421945,2,1,0.5626011041789868,1,0,108780
1,0,0.6879328378491735,2,1,0.4400896358276111,1,0,108781
1,1,0.7380196196295241,2,1,0.6831253210717081,1,0,108782
0,0,0.1745642655572634,2,1,0.1330921196838386,1,0,108783
1,0,0.470456116119975,2,0,0.6283019073031504,0,0,108784
1,0,0.7981372313187245,3,1,0.5255537376236912,1,0,108785
1,0,0.5352762504724826,2,1,0.6151888297909853,0,0,108786
1,1,0.4632753280912678,2,1,0.549229803820935,1,0,108787
1,1,0.1131963530622281,1,1,0.5709770747823609,0,1,108789
0,0,0.5460231970049609,2,0,0.4523606962100089,0,1,108790
1,1,0.2636468134452008,1,1,0.7119440013797763,1,0,108791
1,0,0.5334816299804352,2,1,0.698217927090471,1,0,108792
0,0,0.5937175866150576,2,1,0.6823011068000024,1,0,108793
1,0,0.7281412993111438,3,1,0.3914099014081141,1,0,108794
1,0,0.5352762504724826,2,1,0.2959612725556926,1,0,108795
1,0,0.0844731375275294,2,1,0.6061688368959728,1,0,108796
1,1,0.4614823912998385,2,1,0.6061061902538124,1,0,108797
0,1,0.5136937663039473,2,1,0.5965339096396545,1,0,108798
1,0,0.6313545365850379,2,1,0.7666780587744103,1,0,108799
0,1,0.5352762504724826,3,1,0.60095222180102,1,0,108800
1,0,0.326475210066026,2,1,0.3216065216920677,1,0,108803
0,0,0.4561097392782771,3,0,0.1323947864415316,0,0,108804
1,0,0.5620604831738043,3,1,0.5878044685651233,0,0,108805
0,0,0.1385128770585923,2,1,0.6172522646401636,1,0,108806
0,0,0.5352762504724826,2,1,0.3243320033939382,1,1,108807
0,0,0.0969483170508572,2,1,0.636339502535552,1,0,108808
0,0,0.6092756673894402,2,0,0.7370585656040931,1,0,108809
1,1,0.6279908192952864,2,1,0.3793370750670741,1,0,108812
1,0,0.3859146722745145,3,0,0.6693236733280225,1,0,108815
1,0,0.5352762504724826,2,1,0.6184036795452696,0,0,108816
1,0,0.5460231970049609,2,1,0.3746069488540941,0,0,108817
1,0,0.6127042441012546,2,1,0.6676614703394081,0,0,108818
0,0,0.5585066276769286,1,1,0.6556341887597266,0,0,108819
1,0,0.4884551844437485,2,1,0.619775377274835,0,0,108820
1,1,0.3689687382528466,1,1,0.6565913758283517,0,0,108821
1,0,0.5352762504724826,2,1,0.6543444324471146,1,0,108822
1,0,0.4632753280912678,2,1,0.5796749384493823,1,0,108823
1,1,0.6296742509538716,2,1,0.4914579569105102,1,0,108824
1,0,0.622922000268356,1,0,0.7158565049232241,1,0,108827
1,0,0.4418358231994413,2,1,0.6667826419354281,1,0,108828
1,0,0.7969726818373722,2,1,0.1111084639656886,0,0,108829
1,1,0.4276573700350293,2,1,0.683754550147806,0,0,108831
1,0,0.7062051096536562,1,1,0.7165143483054159,1,0,108832
0,0,0.5352762504724826,2,1,0.2297838363839477,0,1,108833
0,0,0.5531646987710016,1,1,0.7284691782137183,0,0,108835
1,0,0.8171723992791566,3,0,0.4019601178181785,0,0,108836
1,0,0.4866531565147181,2,1,0.5793498911882633,1,0,108837
